Id,MPEG-1,MPEG-2,MPEG-4,QuickTime,RealMedia,Year,Genre,Keywords,Duration,Color,Sound,Amount of Motion,Language,Sponsor,Contributing Organization,Transcript Available,Digitization Date,Digitizing Organization
6462,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-UnAutoDeControlRemotoEnMarte.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-UnAutoDeControlRemotoEnMarte.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-UnAutoDeControlRemotoEnMarte.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-UnAutoDeControlRemotoEnMarte.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-UnAutoDeControlRemotoEnMarte.ram,2003,Educational,Andrea; Auto De Controla; Remote Control Car; Marte; Mars; Pathfinder; Onda Radio; Radio Waves; Robot; 2004; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6463,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-LasPlantasEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-LasPlantasEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-LasPlantasEnElEspacio.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-LasPlantasEnElEspacio.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-LasPlantasEnElEspacio.ram,2003,Educational,Carolina; Luz; Light; Plantas; Plants; Experimentos; Experiments; Ox’geno; Oxygen; Carbon Di—xido; Carbon Dioxide; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6464,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-ElGasMasFrio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-ElGasMasFrio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-ElGasMasFrio.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-ElGasMasFrio.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-ElGasMasFrio.ram,2003,Educational,Mary; Gas; Frio; Cold; Temperatura; Temperature; Atomos; Atoms; L‡ser; Laser; Grado; Degree; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6465,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-ElCuerpoEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-ElCuerpoEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-ElCuerpoEnElEspacio.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-ElCuerpoEnElEspacio.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-ElCuerpoEnElEspacio.ram,2003,Educational,Lisa; Cuerpo; Body; Cambiar; Change; Fluidos; Fluids; Espina; Spine; Hueso; Bone; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6466,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-ElNanotecnologia.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-ElNanotecnologia.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-ElNanotecnologia.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-ElNanotecnologia.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-ElNanotecnologia.ram,2003,Educational,Lisa; Nanotecnolog’a; Nanotechnology; Atomo; Atom; Nano; Nanometro; Nanometer; Peque–o; Small; Tiny; Cabello; Hair; CŽlula; Cell; Noticiencias; Noticias Ciencias; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6467,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-FlotandoEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-FlotandoEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-FlotandoEnElEspacio.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-FlotandoEnElEspacio.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-FlotandoEnElEspacio.ram,2003,Educational,Alejandra; Flotar; Floating; Gravidad; Gravity; Caida Libre; Free Fall; Noventa Por Ciento; Ninety Percent; Astronautas; Astronauts; Tierra; Earth; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6468,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-EnfermoEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-EnfermoEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-EnfermoEnElEspacio.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-EnfermoEnElEspacio.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-EnfermoEnElEspacio.ram,2003,Educational,Daniela; Medicos; Astronautas; 1961; Ojos; Temperatura; Se Enferman; BebŽ; Term—metro; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6469,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-ReciclandoAguaEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-ReciclandoAguaEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-ReciclandoAguaEnElEspacio.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-ReciclandoAguaEnElEspacio.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-ReciclandoAguaEnElEspacio.ram,2003,Educational,Vanessa; Agua; Water; Astronautas; Astronauts; Ciclo Del Agua; Water Cycle; Lluvia; Rain; Drenaje; Drainage; Evaporaci—n; Evaporatioin; Planta De Tratamiento; Treatment Plant; Reciclada; Recycled; NASA; Tierra; Earth; Marte; Mars; Manos; Hands; Dientes; Teeth; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6470,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-TiendasDeComidaEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-TiendasDeComidaEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-TiendasDeComidaEnElEspacio.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-TiendasDeComidaEnElEspacio.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-TiendasDeComidaEnElEspacio.ram,2003,Educational,Andrea; Store; Astronautas; Astronauts; Plantas; Plants; Hidroponicos; Hydroponics; Marte; Mars; Papas Fritas; French Fries; Alimento; Food; Nourishment; Caramelo; Caramel; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6471,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-LaArenaEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-LaArenaEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-LaArenaEnElEspacio.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-LaArenaEnElEspacio.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-LaArenaEnElEspacio.ram,2003,Educational,Alejandra; Arena; Sand; Astronautas; Astronauts; Particulas; Particles; Particulates; Agua; Water; Licuefaccion; Liquefaction; Terremoto; Earthquake; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6472,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-RelojesAtomicos.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-RelojesAtomicos.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-RelojesAtomicos.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-RelojesAtomicos.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-RelojesAtomicos.ram,2003,Educational,Elmer; Espacio; Space; Reloj; Watch; Cesio; Cesium; Atomico; Atomic; Atomo; Atom; Estacion Espacio Internacional; International Space Station; Einstein; Tiempo; Time; Segundo; Second; Noticiencias; Noticas Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6473,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-CajaSelladaConGuantes.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-CajaSelladaConGuantes.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-CajaSelladaConGuantes.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-CajaSelladaConGuantes.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-CajaSelladaConGuantes.ram,2003,Educational,Deborah; Astronautas; Astronauts; Caja Sellada Con Guantes; Glove Box; Experimentos; Experiments; Espacio; Space; Cristal; Crystal; Guantes; Gloves; Olor; Odor; Protecci—n; Protection; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6474,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-LaEbullicionEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-LaEbullicionEnElEspacio.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-LaEbullicionEnElEspacio.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-LaEbullicionEnElEspacio.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-LaEbullicionEnElEspacio.ram,2003,Educational,Alejandra; Burbuja; Bubble; Gravedad; Gravity; Ebullicion; Boil; Liquido; Liquid; Espacio; Space; Microgravedad; Microgravity; Convecci—n; Convection; Caliente; Calor; Heat; Hot; Sustentaci—n; Sustention; Tecnolog’a; Technology; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6475,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-LasFracciones.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-LasFracciones.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-LasFracciones.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-LasFracciones.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-LasFracciones.ram,2003,Educational,Vanessa; Fracci—nes; Chocolate; Tercera; Pizza; Parte; Todo; Cuarto; Corte; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6476,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-ElCero.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-ElCero.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-ElCero.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-ElCero.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-ElCero.ram,2003,Educational,Julieth; Nœmero; Number; Griego; Greek; Maya; Cero; Zero; Matem‡ticas; Math; Negativo; Negative; Centroamerica; Central America; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6477,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-LosNumerosNegativos.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-LosNumerosNegativos.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-LosNumerosNegativos.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-LosNumerosNegativos.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-LosNumerosNegativos.ram,2003,Educational,Daniela; Cero; Zero; Termometro; Thermometer; Positivo; Positive; Negativo; Negative; Menor; Lesser; Mayor; Greater; Nœmero; Number; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6478,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-LasZonasHorarias.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-LasZonasHorarias.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-LasZonasHorarias.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-LasZonasHorarias.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-LasZonasHorarias.ram,2003,Educational,Julieth; Zonas Horarias; Time Zones; Hora; Hour; Grados; Degrees; 24; Esfera; Sphere; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6479,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-ElRuidoDeLosAviones.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-ElRuidoDeLosAviones.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-ElRuidoDeLosAviones.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-ElRuidoDeLosAviones.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-ElRuidoDeLosAviones.ram,2003,Educational,Daniel; Ruido; Avion; Silencioso; Amplitud; Onda; Tecnologia; Sonido; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6480,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-CDs.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-CDs.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-CDs.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-CDs.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-CDs.ram,2003,Educational,Julieth; CD; Disco Compacto; Compact Disc; Digital; Sonido; Sound; Nœmeros; Numbers; Musica; Music; Cero; Zero; Uno; One; Computadora; Computer; Codigo; Code; Laser; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6481,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-ElLimpiaparabrisas.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-ElLimpiaparabrisas.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-ElLimpiaparabrisas.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-ElLimpiaparabrisas.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-ElLimpiaparabrisas.ram,2003,Educational,Andrea; Limpiaparabrisas; Windshield Wipers; Mary Anderson; Katherine Blodgett; Hedy Lamarr; Kevlar; Stephanie Kwolek; Spread Spectrum; Invenci—n; Invention; Inventor; Inventar; Invent; Espectro; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6482,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-TunelDeViento.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-TunelDeViento.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-TunelDeViento.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-TunelDeViento.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-TunelDeViento.ram,2003,Educational,Julieth; Tunel De Viento; Wind Tunnel; Avion; Airplane; Aire; Air; Autos De Carreras; Racecars; Car; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6483,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-ElInternet.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-ElInternet.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-ElInternet.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-ElInternet.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-ElInternet.ram,2003,Educational,Lisa; Web; Internet; Computadora; Computer; Servidor; Server; Informaci—n; Information; Conectar; Connect; ElŽctrico; Electric; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6484,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-ElRatonDeComputadora.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-ElRatonDeComputadora.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-ElRatonDeComputadora.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-ElRatonDeComputadora.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-ElRatonDeComputadora.ram,2003,Educational,Daniela; Rat—n; Mouse; Computadora; Computer; Optomec‡nico; Bola; Ball; Luz; Light; Detector; Noticiencias; Noticas Cientifica; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6485,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-VirusDeComputadora.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-VirusDeComputadora.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-VirusDeComputadora.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-VirusDeComputadora.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-VirusDeComputadora.ram,2003,Educational,Elmer; Virus; Computadora; Computer; Cuerpo; Body; Enfermar; Sicken; Enfermo; Sick; Internet; Anti-Virus; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6486,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-ElCorreroElectronico.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-ElCorreroElectronico.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-ElCorreroElectronico.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-ElCorreroElectronico.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-ElCorreroElectronico.ram,2003,Educational,Daniela; Correo Electronico; E-Mail; Electronic Mail; Computadora; Computer; Servidor; Server; Carta; Letter; Mensaje; Message; Oficina de Correos; Post Office; Noticiencias; Noticias Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6487,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/es/NASAKSN-BitsYBytes.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/es/NASAKSN-BitsYBytes.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/es/NASAKSN-BitsYBytes.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/es/NASAKSN-BitsYBytes.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/es/NASAKSN-BitsYBytes.ram,2003,Educational,Daniela; Bit; Byte; Uno; One; Cero; Zero; Memoria; Memory; Binario; Binary; Nœmero; Number; Numeral; Codigo; Code; Ocho; Eight; Digito; Digit; Cifra; Digital; Lugar; Place; Noticiencias; Noticas Cientificas; Kids' Science News Network;,00:00:58,Yes,Yes,Low,Spanish,NASA,NASA,No,2004,Open Video
6577,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/NASAKSN-AreYouAnExplorer.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/NASAKSN-AreYouAnExplorer.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/NASAKSN-AreYouAnExplorer.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/NASAKSN-AreYouAnExplorer.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/NASAKSN-AreYouAnExplorer.ram,2005,Educational,NASA Kids Science News Network; KSNN; Grant; International Space Station; Mars;,00:00:30,Yes,Yes,Low,English,NASA,NASA,No,2005,Open Video
6578,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/NASAKSN-CalciumAndBones1.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/NASAKSN-CalciumAndBones1.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/NASAKSN-CalciumAndBones1.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/NASAKSN-CalciumAndBones1.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/NASAKSN-CalciumAndBones1.ram,2004,Educational,NASA Kids Science News Network; KSNN; Hannah; Calcium; Bones; Exercise; Bone Loss;,00:00:58,Yes,Yes,Low,English,NASA,NASA,No,2005,Open Video
6580,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/NASAKSN-HowDoSatellitesHelpStudyEarth.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/NASAKSN-HowDoSatellitesHelpStudyEarth.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/NASAKSN-HowDoSatellitesHelpStudyEarth.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/NASAKSN-HowDoSatellitesHelpStudyEarth.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/NASAKSN-HowDoSatellitesHelpStudyEarth.ram,2004,Educational,NASA Kids Science News Network; KSNN; R. J.; Satellites; Ocean; Desert;,00:00:58,Yes,Yes,Low,English,NASA,NASA,No,2005,Open Video
6581,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/NASAKSN-HowDoSpaceShuttlesBlastOff.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/NASAKSN-HowDoSpaceShuttlesBlastOff.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/NASAKSN-HowDoSpaceShuttlesBlastOff.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/NASAKSN-HowDoSpaceShuttlesBlastOff.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/NASAKSN-HowDoSpaceShuttlesBlastOff.ram,2005,Educational,NASA Kids Science News Network; KSNN; Bianca; Newton's Third Law of Motion; Space Shuttle; Take off; Blast off;,00:00:30,Yes,Yes,Low,English,NASA,NASA,No,2005,Open Video
6582,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/NASAKSN-HowManySatellitesHelpStudyEarth.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/NASAKSN-HowManySatellitesHelpStudyEarth.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/NASAKSN-HowManySatellitesHelpStudyEarth.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/NASAKSN-HowManySatellitesHelpStudyEarth.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/NASAKSN-HowManySatellitesHelpStudyEarth.ram,2004,Educational,NASA Kids Science News Network; KSNN; Emily; Satellites; What Satellites Measure;,00:00:58,Yes,Yes,Low,English,NASA,NASA,No,2005,Open Video
6585,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg1/NASAKSN-DoYouWonderHowThingsWork.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg2/NASAKSN-DoYouWonderHowThingsWork.mpg,http://nasa.ibiblio.org/video/NASAKidsScienceNews/mpeg4/NASAKSN-DoYouWonderHowThingsWork.mp4,http://nasa.ibiblio.org/video/NASAKidsScienceNews/quicktime/NASAKSN-DoYouWonderHowThingsWork.mov,http://nasa.ibiblio.org/video/NASAKidsScienceNews/real/NASAKSN-DoYouWonderHowThingsWork.ram,2005,Educational,NASA Kids Science News Network; KSNN; Bianca; Characteristics of Scientists; Characteristics of Astronauts;,00:00:31,Yes,Yes,Low,English,NASA,NASA,No,2005,Open Video
