Id,MPEG-1,MPEG-2,MPEG-4,QuickTime,RealMedia,Year,Genre,Keywords,Duration,Color,Sound,Amount of Motion,Language,Sponsor,Contributing Organization,Transcript Available,Digitization Date,Digitizing Organization
6329,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT2/mpeg1/NASADT2-UltrasonicProbe.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT2/mpeg2/NASADT2-UltrasonicProbe.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT2/mpeg4/NASADT2-UltrasonicProbe.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT2/qt/NASADT2-UltrasonicProbe.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT2/real/NASADT2-UltrasonicProbe.ram,2001,Educational,NASA Destination Tomorrow; Ultrasonic Probe; Dentist; NASA Scientists; Periodontal Disease;,00:05:31,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6330,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg1/NASADT3.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg2/NASADT3.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg4/NASADT3.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/qt/NASADT3.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/real/NASADT3.ram,2001,Educational,NASA Destination Tomorrow; Attention Deficit Hyperactivity Disorder; ADHD; Flight Simulator; Video Games; NASA Researchers; Scientists; Impulsive Behavior; Symptoms; Pilots; Brain Wave; Beta Waves; Theta Waves;  Flight Delay; Aviation Systems Capacity; Airport Conjestion; Air Traffic System; Weather; Advanced Air Transportation Technologies; Terminal Area Productivity; Technology; Airborne Information for Lateral Spacing; Civil Tilt Rotor Aircraft; Vertical; Fixed Wing; Helicopter; Verticale Takeoff; Transport; Civil; Coastguard; Rotorcraft; Rotor Blades; Lift; Tail Rotor; Propeller; Thrust; Aircraft; Space Shuttle; Lifting Body Design; Microgravity; Environment; Free Fall; Gravity; International Space Station; Research;,00:28:32,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6331,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg1/NASADT3-ADHD.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg2/NASADT3-ADHD.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg4/NASADT3-ADHD.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/qt/NASADT3-ADHD.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/real/NASADT3-ADHD.ram,2001,Educational,NASA Destination Tomorrow; Attention Deficit Hyperactivity Disorder; ADHD; Flight Simulator; Video Games; NASA Researchers; Scientists; Impulsive Behavior; Symptoms; Pilots; Brain Wave; Beta Waves; Theta Waves;,00:04:36,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6332,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg1/NASADT3-AviationSystemsCapacity.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg2/NASADT3-AviationSystemsCapacity.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg4/NASADT3-AviationSystemsCapacity.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/qt/NASADT3-AviationSystemsCapacity.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/real/NASADT3-AviationSystemsCapacity.ram,2001,Educational,NASA Destination Tomorrow; Flight Delay; Aviation Systems Capacity; Airport Conjestion; Air Traffic System; Weather; Advanced Air Transportation Technologies; Terminal Area Productivity; Technology; Airborne Information for Lateral Spacing; Civil Tilt Rotor Aircraft; Vertical; Fixed Wing;,00:04:51,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6333,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg1/NASADT3-Helicopters.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg2/NASADT3-Helicopters.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg4/NASADT3-Helicopters.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/qt/NASADT3-Helicopters.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/real/NASADT3-Helicopters.ram,2001,Educational,NASA Destination Tomorrow; Helicopter; Verticale Takeoff; Transport; Civil; Coastguard; Rotorcraft; Fixed Wing; Rotor Blades; Lift; Tail Rotor; Propeller; Thrust;,00:04:45,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6334,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg1/NASADT3-LiftingBodyAircraft.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg2/NASADT3-LiftingBodyAircraft.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg4/NASADT3-LiftingBodyAircraft.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/qt/NASADT3-LiftingBodyAircraft.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/real/NASADT3-LiftingBodyAircraft.ram,2001,Educational,NASA Destination Tomorrow; Aircraft; Space Shuttle; Lifting Body Design;,00:04:22,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6335,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg1/NASADT3-Microgravity.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg2/NASADT3-Microgravity.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/mpeg4/NASADT3-Microgravity.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/qt/NASADT3-Microgravity.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT3/real/NASADT3-Microgravity.ram,2001,Educational,NASA Destination Tomorrow; Microgravity; Environment; Free Fall; Gravity; International Space Station; Research;,00:05:44,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6336,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg1/NASADT9.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg2/NASADT9.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg4/NASADT9.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/qt/NASADT9.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/real/NASADT9.ram,2003,Educational,NASA Destination Tomorrow; Helios; Pilot; Atmosphere; Satellite; Solar; Altitudes; Ultralite Composite Materials; Weather; Telecommunications; Project Gemini; Moon; Space Flight; Procedures; Training; Mercury Program; Space Mission; Apollo Program; Lunar Orbit; Noise; Noise Reduction; Quiet Aircraft Technology; Acoustics; Exhaust; Turbulence; Slats; Flaps; Landing Gear; Environment; Pollution; Fan Blade; Smart Probe; Early Detection; Breast Cancer; Technology; Malignant; Biopsy; Ultrasound; Benign; Surgery; Space Suits; Radiation; Envirnoment; Temperature; Design; Nylon; Polyester; Thermos; Vacuum; Pressure;,00:28:33,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6337,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg1/NASADT9-Helios.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg2/NASADT9-Helios.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg4/NASADT9-Helios.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/qt/NASADT9-Helios.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/real/NASADT9-Helios.ram,2003,Educational,NASA Destination Tomorrow; Helios; Pilot; Atmosphere; Satellite; Solar; Altitudes; Ultralite Composite Materials; Weather; Telecommunications;,00:06:47,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6338,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg1/NASADT9-ProjectGemini.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg2/NASADT9-ProjectGemini.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg4/NASADT9-ProjectGemini.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/qt/NASADT9-ProjectGemini.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/real/NASADT9-ProjectGemini.ram,2003,Educational,NASA Destination Tomorrow; Project Gemini; Moon; Space Flight; Procedures; Training; Mercury Program; Space Mission; Apollo Program; Lunar Orbit;,00:03:19,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6339,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg1/NASADT9-QuietAircraftTechnology.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg2/NASADT9-QuietAircraftTechnology.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg4/NASADT9-QuietAircraftTechnology.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/qt/NASADT9-QuietAircraftTechnology.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/real/NASADT9-QuietAircraftTechnology.ram,2003,Educational,NASA Destination Tomorrow; Noise; Noise Reduction; Quiet Aircraft Technology; Acoustics; Exhaust; Turbulence; Slats; Flaps; Landing Gear; Environment; Pollution; Fan Blade;,00:05:34,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6340,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg1/NASADT9-SmartProbe.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg2/NASADT9-SmartProbe.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg4/NASADT9-SmartProbe.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/qt/NASADT9-SmartProbe.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/real/NASADT9-SmartProbe.ram,2003,Educational,NASA Destination Tomorrow; Smart Probe; Early Detection; Breast Cancer; Technology; Malignant; Biopsy; Ultrasound; Benign; Surgery;,00:05:21,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6341,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg1/NASADT9-Spacesuits.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg2/NASADT9-Spacesuits.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/mpeg4/NASADT9-Spacesuits.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/qt/NASADT9-Spacesuits.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT9/real/NASADT9-Spacesuits.ram,2003,Educational,NASA Destination Tomorrow; Space Suits; Radiation; Envirnoment; Temperature; Design; Nylon; Polyester; Thermos; Vacuum; Pressure;,00:05:16,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6342,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg1/NASADT12.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg2/NASADT12.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg4/NASADT12.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/qt/NASADT12.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/real/NASADT12.ram,2003,Educational,NASA Destination Tomorrow; Aircraft Revolution; Jet Engine; Propeller; Innovation; Efficient; Vehicle Systems Program; Subsonic Transports; Supersonic Aircraft; Personal Air Vehicles; Blended Wing Body; BWB; Emissions; Noise Reduction; Environmentally Friendly; Air Pressure Waves; Sound Barrier; Shock Wave; Sonic Boom; First Flight; Wright Brothers; Controlled Flight; Aircraft Design; Aeronautical Annual; Bicycle; Glider Flight; Scientists; Engineers; Engine; Flight Pioneers; Flying Machine; Aviation; Aerodynamic Principles; Bird Flight; Feathers; Flapping Wings; Heavier Than Air Machine; Hot Air Balloon; Lift; Drag; Whirling Arm; Wing Designs; NASA; NACA; Aeronautical Development; Aviation Organization; President Woodrow Wilson; Pioneer Flight Achievments; Lab; Variable Density Tunnel; High Altitude Flying; Air Pressure; Wind Tunnel; Aerodynamics; Jet Powered Aircraft;,00:28:31,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6343,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg1/NASADT12-AircraftRevolution.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg2/NASADT12-AircraftRevolution.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg4/NASADT12-AircraftRevolution.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/qt/NASADT12-AircraftRevolution.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/real/NASADT12-AircraftRevolution.ram,2003,Educational,NASA Destination Tomorrow; Aircraft Revolution; Jet Engine; Propeller; Innovation; Efficient; Vehicle Systems Program; Subsonic Transports; Supersonic Aircraft; Personal Air Vehicles; Blended Wing Body; BWB; Emissions; Noise Reduction; Environmentally Friendly; Air Pressure Waves; Sound Barrier; Shock Wave; Sonic Boom;,00:07:30,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6344,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg1/NASADT12-FirstFlightControl.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg2/NASADT12-FirstFlightControl.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg4/NASADT12-FirstFlightControl.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/qt/NASADT12-FirstFlightControl.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/real/NASADT12-FirstFlightControl.ram,2003,Educational,NASA Destination Tomorrow; First Flight; Wright Brothers; Controlled Flight; Aircraft Design; Aeronautical Annual; Bicycle; Glider Flight; Scientists; Engineers; Engine; Propeller;,00:08:43,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6345,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg1/NASADT12-FlightPioneers.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg2/NASADT12-FlightPioneers.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg4/NASADT12-FlightPioneers.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/qt/NASADT12-FlightPioneers.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/real/NASADT12-FlightPioneers.ram,2003,Educational,NASA Destination Tomorrow; First Flight; Wright Brothers; Glider; Flight Pioneers; Flying Machine; Aviation; Aerodynamic Principles; Bird Flight; Feathers; Flapping Wings; Heavier Than Air Machine; Hot Air Balloon; Lift; Drag; Whirling Arm; Wing Designs;,00:03:20,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6346,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg1/NASADT12-NACA.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg2/NASADT12-NACA.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/mpeg4/NASADT12-NACA.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/qt/NASADT12-NACA.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT12/real/NASADT12-NACA.ram,2003,Educational,NASA Destination Tomorrow; NASA; NACA; Aeronautical Development; Aviation Organization; President Woodrow Wilson; Pioneer Flight Achievments; Lab; Variable Density Tunnel; High Altitude Flying; Air Pressure; Wind Tunnel; Aerodynamics; Jet Powered Aircraft;,00:06:31,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6347,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg1/NASADT4.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg2/NASADT4.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg4/NASADT4.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/qt/NASADT4.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/real/NASADT4.ram,2001,Educational,NASA Destination Tomorrow;  Aircraft Landing Dynamics Facility; Tire Tread; Road Design; Hydroplane; Grooved Pavement; Automobiles; Planes; Research; Landing Systems; Runways; Components; Simulate; Weather Conditions; Steel; Aircraft; Lightweight; Composite Materials; NASA; Temperature Resistant; Advanced Materials and Processing Branch; Nano Tools; Grafite Composite; Carbon Fibers; Synthesis; Polymermatrix Resin; Glue; Microspheres; Aerodynamics; Flexible Wing; Parachute; Structure; Rigid Wing; Paraglider; Drag; Spacecraft; Tension Lines; Hang Glider; Re-entry System; Kitty Hawk; Hyper-X Program; Commercial Planes; Scram Jet; Propel; Aircraft; Space; Conventional Rockets; Technology; Astronauts; Engine Design; X-43; Air Breathing Engine; Altitude; Supersonic Combustion Ram Jet; Fan Blades; Velocity; Fuel; Thrust; Compressor; Gravity; Hydrogen; Oxygen; Orbital Velocity; Scale Model; Testing; Research; Wind Tunnel; Performance Characteristics; Airflow; Fan; Open Return Wind Tunnel; Closed Return Wind Tunnel; Difuser; Test Section; Water; Nitrogen; Helium; Gases;,00:28:30,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6348,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg1/NASADT4-ALDF.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg2/NASADT4-ALDF.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg4/NASADT4-ALDF.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/qt/NASADT4-ALDF.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/real/NASADT4-ALDF.ram,2001,Educational,NASA Destination Tomorrow; Aircraft Landing Dynamics Facility; Tire Tread; Road Design; Hydroplane; Grooved Pavement; Automobiles; Planes; Research; Landing Systems; Runways; Components; Simulate; Weather Conditions;,00:06:37,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6349,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg1/NASADT4-CompositeMaterials.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg2/NASADT4-CompositeMaterials.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg4/NASADT4-CompositeMaterials.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/qt/NASADT4-CompositeMaterials.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/real/NASADT4-CompositeMaterials.ram,2001,Educational,NASA Destination Tomorrow; Steel; Aircraft; Lightweight; Composite Materials; NASA; Temperature Resistant; Advanced Materials and Processing Branch; Nano Tools; Grafite Composite; Carbon Fibers; Synthesis; Polymermatrix Resin; Glue; Microspheres;,00:04:58,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6350,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg1/NASADT4-FlexibleWing.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg2/NASADT4-FlexibleWing.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg4/NASADT4-FlexibleWing.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/qt/NASADT4-FlexibleWing.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/real/NASADT4-FlexibleWing.ram,2001,Educational,NASA Destination Tomorrow; Aerodynamics; Flexible Wing; Parachute; Structure; Rigid Wing; Paraglider; Drag; Spacecraft; Tension Lines; Hang Glider; Re-entry System; Kitty Hawk;,00:04:40,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6351,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg1/NASADT4-Hyper-X.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg2/NASADT4-Hyper-X.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg4/NASADT4-Hyper-X.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/qt/NASADT4-Hyper-X.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/real/NASADT4-Hyper-X.ram,2001,Educational,NASA Destination Tomorrow; NASA; Hyper-X Program; Commercial Planes; Scram Jet; Propel; Aircraft; Space; Conventional Rockets; Technology; Astronauts; Engine Design; X-43; Air Breathing Engine; Altitude; Supersonic Combustion Ram Jet; Fan Blades; Velocity; Fuel; Thrust; Compressor; Gravity; Hydrogen; Oxygen; Orbital Velocity;,00:06:45,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6352,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg1/NASADT4-WindTunnels.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg2/NASADT4-WindTunnels.mpg,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/mpeg4/NASADT4-WindTunnels.mp4,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/qt/NASADT4-WindTunnels.mov,http://nasa.ibiblio.org/video/NASADestinationTomorrow/NASADT4/real/NASADT4-WindTunnels.ram,2001,Educational,NASA Destination Tomorrow; Simulator; Aircraft; Scale Model; Testing; Research; Wind Tunnel; Performance Characteristics; Airflow; Fan; Open Return Wind Tunnel; Closed Return Wind Tunnel; Difuser; Test Section; Water; Nitrogen; Helium; Gases;,00:03:46,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6353,,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/mpeg2/NASASF-TheWrightInvention.mpg,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/mpeg4/NASASF-TheWrightInvention.mp4,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/qt/NASASF-TheWrightInvention.mov,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/real/NASASF-TheWrightInvention.ram,2001,Educational,NASA Sci Files; Solutions; Inventions; Inventors; Brainstorming; Creative Thinking; Ideas; Record; Problem; Evaluate; Aeronautics; Data; Helios; Solar Powered; Testing; Flying Wing Aircraft; Remote; Prediction; Models; Aerodynamics; Design; Controlled Flight; History of Flight; Wright Brothers; Jet Engine; Speed of Sound; Rockets; John Glenn; Orbit; Neil Armstrong; Moon; International Space Station; Shuttle; Birds; Invention Concepts; Fundamentals; Research; Data; Observations; Museum; Scale Model; Wind Tunnel; Design; Blended Wing Body; Mold; Computer Aided Design; Engineers; Profile; Drawings; Night Visibility; Experiment; Student Activity; AIAA; Reflective Surfaces; Patents; Trademarks;  Words; Names; Symbols; Sounds; Smells; Colors; Copyright; Intellectual Property; Property Right; Reflective Materials; Curing; Ions; Chemistry; Polymer Solution; Energy; Signals; Antenna; Wright Brothers; Testing; Conditions; Glider; Lift; Calculations; Birds; Wings; Wind Tunnel; Scale Models; Micro Aerial Vehicle; Biologists; Iterate; Data Collection; Analyze; Invention Process; Scientific Method; Identify Problem;  Kitty Hawk; Flight Control; Airplane; Hanger;,00:58:47,Yes,Yes,Low,English,NASA,NASA,Yes,2004,Open Video
6354,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/mpeg1/NASASF-Brainstorming.mpg,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/mpeg2/NASASF-Brainstorming.mpg,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/mpeg4/NASASF-Brainstorming.mp4,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/qt/NASASF-Brainstorming.mov,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/real/NASASF-Brainstorming.ram,2001,Educational,NASA Sci Files; Solutions; Inventions; Inventors; Brainstorming; Creative Thinking; Ideas; Record; Problem; Evaluate; Aeronautics; Data;,00:04:08,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6355,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/mpeg1/NASASF-Helios.mpg,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/mpeg2/NASASF-Helios.mpg,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/mpeg4/NASASF-Helios.mp4,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/qt/NASASF-Helios.mov,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/real/NASASF-Helios.ram,2001,Educational,NASA Sci Files; Helios; Solar Powered; Testing; Flying Wing Aircraft; Remote; Prediction; Models; Aerodynamics; Design;,00:02:36,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6356,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/mpeg1/NASASF-HistoryOfFlight.mpg,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/mpeg2/NASASF-HistoryOfFlight.mpg,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/mpeg4/NASASF-HistoryOfFlight.mp4,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/qt/NASASF-HistoryOfFlight.mov,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/real/NASASF-HistoryOfFlight.ram,2001,Educational,NASA Sci Files; Controlled Flight; History of Flight; Wright Brothers; Jet Engine; Speed of Sound; Rockets; John Glenn; Orbit; Neil Armstrong; Moon; International Space Station; Shuttle; Birds;,00:01:33,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
6357,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/mpeg1/NASASF-InventionConcepts.mpg,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/mpeg2/NASASF-InventionConcepts.mpg,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/mpeg4/NASASF-InventionConcepts.mp4,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/qt/NASASF-InventionConcepts.mov,http://nasa.ibiblio.org/video/NASASciFiles/NASASF-TheWrightInvention/real/NASASF-InventionConcepts.ram,2001,Educational,NASA Sci Files; Invention Concepts; Fundamentals; Research; Data; Observations;,00:01:22,Yes,Yes,Low,English,NASA,NASA,No,2004,Open Video
